id,name,genres,type,episodes,status,aired_from,aired_to,duration_per_ep,score,scored_by,rank,rating,studios,producers,image,trailer,synopsis
40558,Little Scarlet Bad Girl feat. Hatsune Miku,,Music,1.0,Finished Airing,2015-07-22T00:00:00+00:00,,3 min,5.9,382.0,,G - All Ages,,Toy's Factory,https://cdn.myanimelist.net/images/anime/1211/103537l.jpg,,Music video for Little Scarlet Bad Girl feat. H
32609,Sinbad: Soratobu Hime to Himitsu no Shima Pilot,Adventure,Special,1.0,Finished Airing,2015-12-16T00:00:00+00:00,,2 min,5.9,136.0,10603.0,G - All Ages,Nippon Animation,,https://cdn.myanimelist.net/images/anime/9/78284l.jpg,,Sinbad: Soratobu Hime to Himitsu no Shima pilot footage included with the DVD release. It features Sana's chase scene in which Sinbad first interacts with her. The footage was not recycled for the fil
32448,Kirin Ashita no Calendar,,TV,1306.0,Finished Airing,1980-01-01T00:00:00+00:00,1984-10-06T00:00:00+00:00,5 min per ep,5.9,208.0,10582.0,G - All Ages,,,https://cdn.myanimelist.net/images/anime/8/77873l.jpg,,
40749,"Demon Lord, ""Petit"" Retry!",Comedy,ONA,23.0,Finished Airing,2019-06-17T00:00:00+00:00,2019-09-28T00:00:00+00:00,41 sec per ep,5.9,1266.0,10592.0,PG-13 - Teens 13 or older,AQUA ARIS,On-Lead,https://cdn.myanimelist.net/images/anime/1722/104439l.jpg,,"Special short of Maou-sama, Retry! publishe"
32139,DušaN,Avant Garde,Music,1.0,Finished Airing,2015-04-25T00:00:00+00:00,,3 min,5.9,1088.0,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/5/79270l.jpg,,"An independent animated music video for the song ""DušaN"" by the Slovakian band Saténové ruky. Kousuke Sugimoto created it for a friend who is in the band.  The video is about the protagonist's soul that just won't stop "
40940,ZENONZARD THE ANIMATION,"Action, Fantasy",ONA,9.0,Finished Airing,2020-01-31T00:00:00+00:00,2020-10-31T00:00:00+00:00,14 min per ep,5.9,3588.0,10612.0,PG-13 - Teens 13 or older,8bit,Magic Capsule,https://cdn.myanimelist.net/images/anime/1035/106164l.jpg,,"Hinaria is unemployed, gaming every day. One day she decides to hack the servers belonging to the Beholder Group for some money, and she stumbles across a carefully secured record of two witches, Alice and Rimel. The two women wished to coexist with mankind, and the history they experienced is connected to the modern ZENONZARD"
41496,Koi Nobori,"Action, Drama",Music,1.0,Finished Airing,2007-01-01T00:00:00+00:00,,4 min,5.9,142.0,,PG-13 - Teens 13 or older,,Nippon Columbia,https://cdn.myanimelist.net/images/anime/1083/106594l.jpg,,Music video directed by Mitsuyuki Ishibashi and animation director Kousuke Sugimoto for the song Koi Nobori by JITTERIN'JINN. The song was originally released as a single in 2001 and was included as a bonus track on their 2007 greatest hit
30278,Ghost Messenger Movie,"Action, Supernatural",Movie,1.0,Finished Airing,2014-05-22T00:00:00+00:00,,1 hr 18 min,5.9,267.0,10630.0,PG-13 - Teens 13 or older,Studio Animal,,https://cdn.myanimelist.net/images/anime/1984/93768l.jpg,,"In this anime fantasy, Kanglim is a 5th grade Ghost Messenger on a supernatural mission. When he finds himself trapped in a Soul Phone, Kanglim, who has the power to see mystical spirits, must successfully capture one of them to free himself from the trap.

The feature film is primarily a re-cut of the first two episodes of "
30098,Master Q: Incredible Pet Detective,Comedy,Movie,1.0,Finished Airing,2003-12-20T00:00:00+00:00,,1 hr 20 min,5.9,129.0,10586.0,G - All Ages,,,https://cdn.myanimelist.net/images/anime/3/72106l.jpg,,Fourth Ol
9282,Duel Masters Movie 3: Honoo no Kizuna XX,Fantasy,Movie,1.0,Finished Airing,2010-08-21T00:00:00+00:00,,22 min,5.9,275.0,10612.0,,,,https://cdn.myanimelist.net/images/anime/2/58229l.jpg,,"The Darkness Civilization has attacked the Fire Civilization!

Shobu, together with Rekuta, goes to the world of Duel Masters to help the Fire Civilization. However, when Shobu arrives, he is shocked to see a badly beaten Storm XX, said to be the Fire Civilization's trump card. At that moment, Rekuta and Reppi Aini, Storm XX's comrade, are captured by Darkness Civilization creatures.

Will Shobu be able to rescue the two, and what will become of the Fire Civilization?

(S"
8972,Mahou no Princess Minky Momo vs. Mahou no Tenshi Creamy Mami,Fantasy,Movie,1.0,Finished Airing,1985-08-03T00:00:00+00:00,,3 min,5.9,933.0,10589.0,G - All Ages,Pierrot,,https://cdn.myanimelist.net/images/anime/1813/142510l.jpg,,Shown as a bonus movie with the theatrical screening of Mahou no Tenshi Creamy Mami: Long Goodbye and Mahou no Princess Minky Momo: Yume no Naka n
42791,Sakura Kakumei: Hanasaku Otome-tachi,Action,ONA,1.0,Finished Airing,2020-09-02T00:00:00+00:00,,23 min,5.9,480.0,10599.0,PG-13 - Teens 13 or older,CloverWorks,"Half H.P Studio, Imagine",https://cdn.myanimelist.net/images/anime/1651/110195l.jpg,,A special anime based on the beginning of iOS/Android RPG by the s
25833,Zephyr,Drama,Special,1.0,Finished Airing,2014-10-11T00:00:00+00:00,,26 min,5.9,318.0,10613.0,PG-13 - Teens 13 or older,Satelight,,https://cdn.myanimelist.net/images/anime/7/68127l.jpg,,"The story revolves around the boy band named Zephyr, who lives in the slums of Tokyo in the near future. They stopped producing music after a war. One day Ned, the lead vocalist, receives a message on his phone from his girlfriend who he thought died "
6577,Leina-Stol in Wolf Sword Legend,"Action, Fantasy",OVA,3.0,Finished Airing,1988-02-05T00:00:00+00:00,1989-04-26T00:00:00+00:00,29 min per ep,5.9,570.0,10588.0,PG-13 - Teens 13 or older,,Ashi Productions,https://cdn.myanimelist.net/images/anime/1101/93997l.jpg,,"When Revenge of Cronos left off, Rom and Leina had crossed a dimensional barrier. Their physical forms changed from robot to human and they were separated with blurred memories. Leina Stol is now incarnated as Leina Haruka, a Japanese schoolgirl. As the story progresses, she meets up with Rod Drill, Blue Jet, Triple Jim, and Rom; all of whom are now hu"
39799,Val x Love,"Comedy, Romance, Supernatural, Ecchi",TV,12.0,Finished Airing,2019-10-05T00:00:00+00:00,2019-12-21T00:00:00+00:00,23 min per ep,5.9,37583.0,10612.0,R - 17+ (violence & profanity),Hoods Entertainment,"Square Enix, Sotsu, AT-X, Tokyo MX, Avex Pictures, Docomo Anime Store, BS11, GYAO!, A-Sketch, MAGNET, entama",https://cdn.myanimelist.net/images/anime/1577/111404l.jpg,https://www.youtube.com/watch?v=PBgKIbRY4RY,"Valkyries—legendary female warriors from the land of gods, Asgard—are sent by Odin to protect Earth against the growing threat of demons. To overcome these threats, nine valkyries under the guise of the Saotome sisters will have to level up by performing a variety of romantic acts with their official lover, Einherjar.

Meanwhile, the socially anxious Takuma Akutsu learns that Odin has chosen him as the valkyries' lover. Despite his utter horror, however, he agrees to let the sisters stay in his big yet empty house to help them in their war against demons. With nine beautiful women sharing his roof, will Takuma manage to prevail over his fear of society and become someone worthy of saving the world?"
22623,Pochacco in The Excitement at the Carrot Patch,Fantasy,OVA,1.0,Finished Airing,1993-11-21T00:00:00+00:00,,20 min,5.9,119.0,10594.0,G - All Ages,,Sanrio,https://cdn.myanimelist.net/images/anime/10/58963l.jpg,,"Pochacco and friends open up a carrot land together. One day, they find that all carrots are stolen by someone. Because of this event, they start to suspect eac"
22461,Hello Kitty in The Dream Thief,Fantasy,OVA,1.0,Finished Airing,1993-12-21T00:00:00+00:00,,31 min,5.9,201.0,10631.0,G - All Ages,,Sanrio,https://cdn.myanimelist.net/images/anime/7/58679l.jpg,,A mysterious black creature is stealing dreams and causing Mimmy and Kitty to be sleep deprived. It's up to
5475,Time Bokan 2000: Kaitou Kiramekiman,"Action, Adventure, Comedy, Sci-Fi",TV,26.0,Finished Airing,2000-04-05T00:00:00+00:00,2000-10-04T00:00:00+00:00,25 min per ep,5.9,271.0,10606.0,PG-13 - Teens 13 or older,Tatsunoko Production,"TV Tokyo, Yomiko Advertising",https://cdn.myanimelist.net/images/anime/1773/132668l.jpg,,M
19627,Junkers Come Here: Memories of You,"Drama, Slice of Life",OVA,1.0,Finished Airing,1994-07-21T00:00:00+00:00,,29 min,5.9,267.0,10579.0,G - All Ages,Triangle Staff,"Bandai Visual, TV Asahi",https://cdn.myanimelist.net/images/anime/5/52511l.jpg,,
19521,GAME OVER feat. Hatsune Miku,,Music,1.0,Finished Airing,2013-07-17T00:00:00+00:00,,4 min,5.9,1674.0,,G - All Ages,,Toy's Factory,https://cdn.myanimelist.net/images/anime/2/52409l.jpg,,"Music video for GAME OVER feat. Hatsune Miku by Hachioji-P.

The song can be found within Hachioji-P’s newest album, Vivid Wave released"
3880,Makyou Densetsu Acrobunch,Sci-Fi,TV,24.0,Finished Airing,1982-05-05T00:00:00+00:00,1982-12-24T00:00:00+00:00,25 min per ep,5.9,689.0,10590.0,PG-13 - Teens 13 or older,,Kokusai Eigasha,https://cdn.myanimelist.net/images/anime/11/39313l.jpg,,"Led by scientist Tatsuya Randou, the Randou family undertakes a journey around the globe in order to search out ancient ruins to uncover the legend of Quetzalcoatl, which unlocks the key to a fabulous treasure. However, tailing the Randou family is Gopurin, an evil organisation that covets the legendary treasure for itself. The Randou family has the secret weapon of super robot Acrobunch. It becomes a race around the world of who finds the treasure fi"
18683,Shibai Taroka,"Action, Comedy, Romance",OVA,2.0,Finished Airing,1993-11-25T00:00:00+00:00,1994-05-21T00:00:00+00:00,52 min per ep,5.9,523.0,10603.0,R+ - Mild Nudity,Knack Productions,,https://cdn.myanimelist.net/images/anime/1792/137946l.jpg,,"There is a new student at Oobu High School. His name is Yakuda Daigo. With his buff body and a tough looking face that can make every one run, soon rumors spread about him. Some says he's a gang leader, others say he is involved with Yakuza business, still more say he rapes, steals and likes beating people.

There are only a handful of people who know who Yakuda really is, including Manami-a. She is a girl Yakuda fell in love with. Yakuda loves to cook and he likes cute things. He also enjoys gardening, crafting and adores pets. He is a very caring person. He always carries around a cute sewing kit and a cute first-aid kit around.

However, with many unfortunate events, he often gets involved with a gang fight or a criminal, along with other coincidental things that happens around him. People always assume the worse for him.

Will everyone "
17621,Ultraman Super Fighter Legend,"Action, Sci-Fi",OVA,1.0,Finished Airing,1996-09-25T00:00:00+00:00,,40 min,5.9,309.0,10611.0,PG - Children,,"Bandai Visual, Tsuburaya Productions",https://cdn.myanimelist.net/images/anime/4/47047l.jpg,,"From the north of the galaxy a dreadful menace, Comet Warrior God Tsuifon, is fast approaching the Earth destroying everything in its path. There awaits it Fighter Ultraman, the legendary defender of the planet, and a deadly battle is about "
17603,Mr. Pen Pen,Comedy,TV Special,1.0,Finished Airing,1986-03-31T00:00:00+00:00,,47 min,5.9,289.0,10594.0,PG - Children,,,https://cdn.myanimelist.net/images/anime/12/47235l.jpg,,"Pen-Pen, the hat-and-tie-wearing prince of Penguin Land, turns up unexpectedly on little Mika's doorstep. and invites himself and his zany friends to stay.

Based on the manga by Muroyama Mayumi, serialised in Shougaku "
17489,Kerokero Keroppi no Daibouken: Fushigi na Mame no Ki,"Adventure, Comedy",Movie,1.0,Finished Airing,1990-07-21T00:00:00+00:00,,25 min,5.9,144.0,10580.0,G - All Ages,,Sanrio,https://cdn.myanimelist.net/images/anime/1599/147170l.jpg,,Sanrio's Keroppi in the classic tale 
3361,UFO Senshi Dai Apolon,"Action, Sci-Fi",TV,26.0,Finished Airing,1976-04-06T00:00:00+00:00,1976-09-28T00:00:00+00:00,24 min per ep,5.9,724.0,10610.0,PG-13 - Teens 13 or older,"Eiken, Studio Live",TBS,https://cdn.myanimelist.net/images/anime/1948/124434l.jpg,,"The story is about 16 years old boy Takeshi who recently formed an American football team at the BlueSky orphanage. One day the game is interuppted by a light in the sky. Takeshi discovers he is the son of the king of the planet Apolon, spirited away to Earth by his father's retainer Rabi to avoid death at the hands of General Dazaan. He turns out to have special energy abilities which can control UFO saucers from under the ocean floor, which in turn can become robots that are synchronized to their movem"
841,Colorful,"Comedy, Ecchi",TV,16.0,Finished Airing,1999-09-07T00:00:00+00:00,1999-10-01T00:00:00+00:00,6 min per ep,5.9,10219.0,10623.0,R+ - Mild Nudity,Triangle Staff,"TBS, Studio Wombat",https://cdn.myanimelist.net/images/anime/8/19229l.jpg,,"Two horny college slackers and a beautiful professor. A frustrated TV reporter. A sexy track star and her tempted coach. And a high school girlzilla that’s the size of the Empire State building. Colorful! contains over 50 vignettes of men, women, and the pursuit of… well, you’ll just have to see.

From hotties on subways and perverted cabbies, to panty-obsessed video geeks, sexy mall babes, and the furry phenomenon, Colorful! is a strange, deranged, racy and hilarious dose of animated Viagra! (And if live action is more your style, check out the behind-the-scenes documentary that shows the twisted, demented cast and crew that bring Colorful! to vivid l"
49223,Game World Reincarnation,"Fantasy, Hentai",ONA,8.0,Finished Airing,2022-01-10T00:00:00+00:00,2022-03-14T00:00:00+00:00,6 min per ep,5.9,2387.0,,Rx - Hentai,Studio Hokiboshi,Suiseisha,https://cdn.myanimelist.net/images/anime/1432/119495l.jpg,https://www.youtube.com/watch?v=Vxcz3lxPlVE,"""You're my fiancé, so it's only natural that we do this tonight."" He kisses me deeply and devours my whole body... My first sweet kiss on my first night of reincarnation.

Office worker dies from overworking and gets reincarnated as the villain in her favorite otome game. Will she be able to keep her fiancé or will she lose him to the protago"
11405,Skyers 5,"Action, Sci-Fi",TV,12.0,Finished Airing,1967-10-04T00:00:00+00:00,1967-12-20T00:00:00+00:00,24 min per ep,5.9,181.0,10603.0,G - All Ages,Eiken,Tele-Cartoon Japan,https://cdn.myanimelist.net/images/anime/1010/130421l.jpg,,A science fiction action series about the future battles between a planetary police force and an international crime syndicate. The series plays out as a mix between science f
50150,Ivy,Romance,Music,1.0,Finished Airing,2017-12-20T00:00:00+00:00,,4 min,5.9,131.0,,G - All Ages,,Warner Music Japan,https://cdn.myanimelist.net/images/anime/1938/118850l.jpg,,A music video for the song Ivy from the second a
294,Divergence Eve,"Adventure, Drama, Sci-Fi",TV,13.0,Finished Airing,2003-07-02T00:00:00+00:00,2003-09-24T00:00:00+00:00,24 min per ep,5.9,4810.0,10626.0,R+ - Mild Nudity,Radix,"Media Factory, Imagica, KlockWorx",https://cdn.myanimelist.net/images/anime/7/3570l.jpg,,"In the 24th Century, Intergalactic Space Travel has become a reality. One of the first outposts in the far reaches of space is WATCHER'S NEST - an inflation hole drive portal - which has recently come under attack by a mysterious force known simply as GHOUL... A group of young female cadets assigned to the portal are unexpectedly thrown into a hornet's nest of trouble as they finalize their training to become an elite pilot in the Seraphim Squadron.

(Source: "
10139,21-seiki Manga Hajimete Monogatari,"Adventure, Comedy, Sci-Fi",TV Special,1.0,Finished Airing,2001-03-30T00:00:00+00:00,,30 min,5.9,184.0,10615.0,G - All Ages,Tokyo Kids,,https://cdn.myanimelist.net/images/anime/1422/124110l.jpg,,
1452,The Samurai,"Comedy, Romance",OVA,1.0,Finished Airing,1987-11-01T00:00:00+00:00,,46 min,5.9,1531.0,10605.0,R+ - Mild Nudity,Ginga Teikoku,"TBS, CBS Sony Group",https://cdn.myanimelist.net/images/anime/1142/94471l.jpg,,"Though the time of the samurai has long since passed, Takeshi Chimatsuri does his best to keep the spirit of duty alive by wearing traditional clothing and carrying a sword with him every day. However, when Kageri and Akari Toki, who hail from a family of ninjas, transfer to Chimatsuri's high school, their sudden meeting may just bring the entire place to its knees. The Toki sisters have sworn to take back an heirloom sword that Chimatsu's father had won in a duel years before—and are more than willing to use underhanded tactics to accomplish their goal."
9665,Bucchigiri,Sports,OVA,4.0,Finished Airing,1989-10-27T00:00:00+00:00,1991-03-25T00:00:00+00:00,51 min per ep,5.9,480.0,10619.0,R+ - Mild Nudity,Nippon Animation,,https://cdn.myanimelist.net/images/anime/10/62251l.jpg,,"To all his schoolmates, Jin comes across as a hot-headed class clown from typically barging in late and sleeping the whole way through to always responding to any situation with reckless stupidity. The fact that he used to be the charismatic leader of a legendary biker gang has turned into an urban legend; however, after starting a rivalry with the captain of the school baseball team, he and two former members, become their star players. But it's not long before his past catches u"
1148,Doomed Megalopolis,"Horror, Supernatural",OVA,4.0,Finished Airing,1991-09-27T00:00:00+00:00,1992-09-25T00:00:00+00:00,42 min per ep,5.9,3503.0,10604.0,R+ - Mild Nudity,Madhouse,"Toei Video, Streamline Pictures",https://cdn.myanimelist.net/images/anime/3/88664l.jpg,,"When an evil sorcerer bent on crushing the ""greatest city on earth"" uses dark powers to awaken the destructive spirit of Tokyo's historic ""guardian,"" Taira no Masakado, occultists, children, and scientists become embroiled in a ruinous struggle spanning t"
9423,Koko ni Iru,Slice of Life,ONA,1.0,Finished Airing,2010-01-01T00:00:00+00:00,,2 min,5.9,423.0,10584.0,G - All Ages,,Mad Box,https://cdn.myanimelist.net/images/anime/12/26395l.jpg,,A shor
4524,Shenmue: The Movie,"Action, Adventure",Movie,1.0,Finished Airing,2001-09-08T00:00:00+00:00,,1 hr 31 min,5.9,780.0,10599.0,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/8/8654l.jpg,,"Using scenes from the original SEGA Dreamcast game plus some extra made for the movie, Shenmue: the Movie details the events of the first game. After Ryo's father is murdered and a mysterious mirror taken, Ryo sets himse"
41946,World's End Harem,"Sci-Fi, Erotica",TV,11.0,Finished Airing,2022-01-07T00:00:00+00:00,2022-03-18T00:00:00+00:00,24 min per ep,5.9,105623.0,,R+ - Mild Nudity,"Studio Gokumi, AXsiZ","AT-X, Nippon Columbia, Toranoana, NBCUniversal Entertainment Japan, Office Nobu, Shueisha, Yomiuri TV Enterprise, Global Solutions, Mirai-Kojo",https://cdn.myanimelist.net/images/anime/1491/117296l.jpg,https://www.youtube.com/watch?v=lre7UaVnLk8,"Reito Mizuhara is a medical student at the National Advanced Medical School in Tokyo who contracts a rare, lethal disease called cellular sclerosis. In order to be treated, he is put into cryogenic sleep for five years. Upon awakening, he learns that a year into his slumber, a worldwide pandemic broke out, caused by the novel Male Killer (MK) virus which exclusively afflicts males and has killed all other men on Earth. 

Fortunately, Reito and four other men were spared during their cryosleep and are now immune to the virus. As the only men left in the world, they are thus tasked with mating with as many women as possible to repopulate the planet. However, Reito is committed to his childhood friend and sole love interest, Elisa Tachibana—only to learn that she went missing three years ago. While the other male survivors adapt accordingly to this new world, Reito instead chooses to pursue Elisa, fight never-ending temptation, and investigate this mysterious virus. "
57709,Fruit Brains,Comedy,TV Special,3.0,Finished Airing,2023-12-29T00:00:00+00:00,,2 min per ep,5.89,112.0,10653.0,G - All Ages,Shin-Ei Animation,,https://cdn.myanimelist.net/images/anime/1847/140711l.jpg,,
55849,Night Tail,Hentai,OVA,2.0,Finished Airing,2023-09-29T00:00:00+00:00,2023-12-24T00:00:00+00:00,16 min per ep,5.89,675.0,,Rx - Hentai,Majin,,https://cdn.myanimelist.net/images/anime/1020/136915l.jpg,,
